t,ax,ay,az,gx,gy,gz,dist
205,0.4827175960336513,0.18830512880837075,-0.010552970989162927,0.4503868787265758,-0.029777897791919916,0.09808010824054417,0.030028345978361876
206,-0.5517369078730016,-0.062391210955461324,-0.016311311482028024,-0.25619729537326513,0.11863768849802908,0.0641016863643987,0.12750045744666677
207,0.7286508674635578,0.19043037112936106,0.09581745649262113,0.2858130268278243,0.005229597259619412,0.08884424994159915,0.0681381909136678
208,-0.3648898294278984,-0.0993220007503266,0.0015238792802360762,0.31685102183910907,0.12481477382123879,0.03469416870564901,0.35636944566360046
209,-0.5641176899562842,0.10073577743382273,-0.07341861915357116,-0.24448616165270148,-0.1303167499169891,-0.04111842883317867,-0.07556059970384742
210,0.700294014368673,0.005231981316489914,0.004166921740401161,0.5205559402943799,0.1465116382770814,-0.0849666186069332,0.48472242918115543
211,-0.5394196817041131,0.09618397817144358,-0.04369385952623224,-0.587058760253549,-0.15294360701780782,0.08205077091972257,0.28543021236216914
212,-0.37480600986687695,-0.07691642675609787,0.05086107571964529,0.5072550608416907,-0.1963916909185211,0.021214128869208815,0.2571553083410238
213,-0.24577810229724678,-0.09062850899255454,0.07826786416664516,0.6646911272144861,0.08804365200317699,-0.027141429115592877,0.20255406127188874
214,0.4876647928329495,-0.08720307091964737,-0.0916096562741467,0.26378012738683365,0.08317932368144743,0.04026333638562493,0.31382967491970976
215,-0.056347723246807147,-0.15908418153849602,0.07135488044528795,-0.34169351689707733,-0.11049369561430576,0.005847772683412633,0.02226665442248274
216,-0.5250850066449699,-0.09482868407482643,0.035510219744171095,-0.40276385618503385,-0.18616098866669095,-0.09794335462625839,0.43549282506794823
217,-0.524844892137921,0.09848069021934314,0.06888263327231048,0.1324828864381823,0.11576160179303951,0.02577383098966704,0.026237604512134083
218,0.2683755925714665,0.0711000085120268,0.09293005559188389,-0.3198567657075751,0.02105647302931618,0.02256141509680258,0.28734244897655126
219,0.7950115122406946,0.1833756500159423,0.08618585946099472,-0.1614867756769398,-0.0934046562730329,-0.06614312068511859,-0.051612925655175834
220,0.5950864877493299,-0.16665003532947564,-0.02260038552270896,-0.05330182540583939,-0.17317010023184742,-0.012944905523763442,0.043077841167704495
221,-0.4979525912269299,-0.10753038492101714,-0.09206818791290894,-0.061315375370306624,0.091619566529266,-0.07549947263973165,0.37675699161980775
222,0.011567774687051391,0.1927899203613398,0.036699008037436004,-0.41309572420697915,-0.08446320518546169,0.01391242098925416,0.004002473914723387
223,-0.011662358099787884,-0.005000676854741787,-0.046681585303582955,-0.2225816155847088,-0.09944386416012035,0.044776380596784265,0.4851065260318366
224,-0.5693761598773408,-0.03975165898723204,-0.03791834672625454,-0.19188400106337283,-0.005684505329093259,-0.08617123504590368,0.13986283591827098
225,0.39099827434141055,0.19454152911452122,0.09518747999624014,-0.2897164851471944,0.07331288451753254,-0.037689149244611246,0.1257128973035198
226,-0.06440107961118846,-0.1381483262866947,0.00035610406302558073,0.29388263962731465,-0.004278868233120792,0.048356073714806574,0.14598128638535562
227,-0.06815772518400087,0.021559648262557574,-0.06639915535076851,0.5235642396035266,0.01973418967484694,0.051507949114331375,0.07114346827083023
228,-0.5711344283371016,0.020229359870031882,-0.0679712778269301,0.5091615376892987,0.11188825126549257,-0.05986502281630253,-0.07666887706719512
229,0.41437328769463877,0.18208166015128796,0.019935709132676505,-0.18683285277563128,0.03861448294614367,0.007803436498396585,0.15055147545368175
230,0.7334108265458948,0.1056238168341182,0.06456069716044605,0.2382488295030376,0.08206709652381078,-0.05950325153854646,-0.19895031146015374
231,-0.28713713627232235,-0.02769058546703454,0.04877261472436875,0.7441309449382975,-0.15310597135545292,-0.03514592211998027,0.21026124103582777
232,-0.3453825026444219,0.14083723025738876,0.07633316800955503,0.7712984779407311,0.09329931713458495,0.08834875614194532,0.2412429073285825
233,-0.358803604028172,0.13457776937490373,0.014720879146959076,0.7028746638096416,0.12413769223940202,0.07005721760203201,0.27812675973534534
234,0.7299772850746461,0.058987095908327514,0.09255847510747059,-0.007483320808450045,-0.1914110813825834,0.06174615074885398,0.3917230206745275
235,0.7660106060312376,0.011389155946325002,-0.06621947290792149,-0.07579686962676901,-0.13016990523861108,0.0985284984832317,-0.06189759439193107
236,-0.12528309054733378,0.02852990271619088,-0.0701169407866395,0.3165555983962597,-0.10629764966872535,-0.004428803279456536,0.07132381842350682
237,0.18960902612533292,0.06312622738121065,-0.05132957876076419,-0.008779933210927848,-0.18629553991107098,0.07845858075216017,0.047423376946914925
238,0.738828861433254,-0.15874986831043422,0.030338578711698566,-0.22324408092689402,-0.15214644458819176,0.022148583754247844,0.27624467450393203
239,0.07348929365625734,-0.09186724106943195,-0.08363572560913178,0.015979957893077712,0.15982390927172618,0.05654942104173594,-0.11028732301538037
240,-0.5020475936387581,0.09280470085936254,0.031202471693230788,-0.4445557943716285,-0.10008729072229682,0.08100918117921654,0.00277395696599006
241,-0.12928146229798304,-0.05429956941006281,0.009552305887304463,0.3978456086100667,-0.1167020066937075,0.011815361121712525,-0.08328462221044786
242,-0.29558053053138417,-0.13928856764882758,0.0807020730533771,0.19017882874440006,0.02224822297673984,0.009229321689194325,0.13195423637726383
243,0.1259197840131665,0.03560840403362878,-0.01736687900655068,0.6348136111582,0.05792072320999608,-0.045446476982499866,-0.18027219133472727
244,-0.5190392294447498,0.19085581942437718,-0.025675982512688503,-0.04331012849154825,-0.145979319978924,-0.00843561088618125,-0.021818615583143908
245,-0.002299225524183046,0.06477724409905916,0.07879839091650084,-0.3738820068190743,0.14863905494589863,-0.0326343749393669,0.28885491389439577
246,0.5442603751602436,-0.061701213183515735,0.0007275893268489098,-0.08118836722069112,-0.14682701242832877,0.026503006433427068,0.24772407923176837
247,0.6007236296926747,0.010282642855559743,-0.08519452702758512,-0.49634462021192083,-0.15239765806953762,-0.09753253551172132,0.14396869295949455
248,-0.13974014230901238,0.046620130913553715,-0.007222778190226625,0.11800072879010004,0.08698287881140426,0.04004260953116762,0.06992969438056801
249,0.7848381652625912,-0.1272275713681243,0.004102251554043715,-0.5216132977553584,0.12942863566777996,-0.0009795779696688822,-0.06799932546882206
250,0.7196672261217288,0.1714529192540179,-0.04464754769643922,0.11500774165057726,-0.001404690142791598,-0.04331761883897023,-0.12918434467905987
251,-0.39775098187335917,-0.07344708892528895,0.040241457864910124,0.5104977304602621,-0.12859176136765843,-0.09507176322270568,-0.05883284458288268
252,0.47711756273958794,-0.10396110625719071,0.02588765737366186,-0.19851835403433538,0.1505170368091216,-0.0318861574596736,-0.06628801919555893
253,0.6398857135530499,0.06700634054846422,-0.013570237763896167,0.14458626186320556,-0.042269417717609004,-0.08233402371983692,0.37796635988678257
254,-0.5805744637103853,0.0849680563679388,-0.0895647706190055,0.027582845608852158,0.018744569492417484,-0.04639914277953932,0.43431547818206223
255,-0.06315898684522747,0.017311569420850687,0.02381271376350738,0.3355877428946743,-0.10006673611270411,-0.006627809327215031,0.4887667913375991
256,-0.023620776566761315,0.08369300606178237,0.05214937504897946,0.4462847876917916,-0.056408381485812065,0.012237439142370271,0.20802248199951867
257,0.606458050764456,0.0028053300741046616,0.08402538222238506,0.3746529639802749,0.05678363940039144,0.048845643491668395,-0.01563308290373247
258,0.016012081777981746,0.003776246163701147,0.035533933806349366,-0.36367492059571294,-0.026238904215087233,0.005139127625757439,-0.10927140708599928
259,0.056996254753914344,-0.18784275424485009,-0.05200692340892095,-0.5170528031112834,0.15519667950274135,-0.06432538917059034,0.48533498564073424
260,0.08295592522387463,0.17324962405147953,0.015227066949843035,0.4112574945525761,0.0936621426392869,0.057567805082580525,-0.06007401308851318
261,0.05266774914846484,0.18379006797560143,-0.08414465062276358,0.5869633348210034,0.1850878565341853,-0.06816642824186286,-0.07575889659352253
262,-0.23440422383147774,-0.04166539662082336,-0.04623745941880045,0.5468541142806572,-0.10015318550678348,-0.026992013475383034,0.08079717483831134
263,0.19794664150814079,0.0003872979507685559,0.09302590054081825,0.026897542259068263,0.0970259478963259,0.09937050438779105,0.3139574398443414
264,0.3321345388895731,0.034246462241458525,0.05691233803482232,0.6225359121100323,0.09152672837999765,-0.06343839764098788,-0.1433026474257168
265,-0.32535713341486866,0.049187956680686484,0.07991516229732856,-0.10275163119495861,0.0033598792014148393,-0.01688151870566376,-0.15906379397919068
266,0.5999643780477105,-0.1918777610343735,-0.019097034407030436,-0.5876742891014595,-0.08665854524834966,-0.0851671960477905,0.1906165116612928
267,0.1641099705686182,-0.10528109261967399,0.05386729372308782,-0.15996390530946242,-0.021243316694376846,0.016146458416611636,0.1411297352625378
268,0.620032171402166,-0.16582004354498966,-0.005110205314546354,-0.26536908553536387,-0.05981595258089617,-0.060707310054127044,0.2783259055781853
269,-0.18640432882496238,-0.025223288303129643,0.05934131965433828,-0.5184932597428766,-0.18633665947944889,-0.09720884206972702,0.4074838661997981
270,0.019973993332678797,-0.12647343745259226,0.04878611412738018,-0.058953915678802926,-0.1486684399535596,0.003211198563521339,0.2653751137045755
271,0.1347528676098566,-0.0074409289983921045,0.07657132572609252,0.045429490711431764,0.19521609341286272,-0.09092515034791598,0.496021533471192
272,0.7206226841100046,-0.06670366556548624,0.017201982694785817,-0.25470713561725555,-0.07682930610277539,-0.04432004416641471,0.20355077627390916
273,-0.0725509158237968,0.075363243903255,-0.0845052964036704,-0.08292345511025745,0.09721651898804767,0.0653690832079343,0.1634871316390446
274,0.6988693852975388,-0.009488066071410284,-0.08960510888650981,-0.00314428389207444,0.02762791593762337,0.03604641991377924,0.30605069133175994
275,0.2654890279131593,0.05481027552522011,0.019784497009464747,-0.0335455321547905,-0.08641161096924739,0.026007233801228435,0.1940643663289815
276,-0.4096184989535085,-0.1214013885954211,-0.013254506558602025,-0.4404802388929513,-0.05849454979740787,0.028422033644554007,0.3824443051303395
277,-0.3889251414074426,-0.11052497673974981,-0.08012184102452653,-0.23381888103819337,-0.1608839792193263,-0.07900894562498745,-0.004404233914501815
278,0.46656190006946685,0.03199169762382009,-0.09370448045314211,-0.541994189553685,0.1897713264221032,-0.028267875107624588,-0.012082327225630823
279,0.03914918535207401,0.13534508702058645,0.07965349366902677,0.39257563250793404,0.031440029916079165,0.08763164651087527,0.15258516815406964
280,-0.24693875828273298,-0.16082748759820512,-0.05705185355596039,-0.09649278452614707,-0.09671391645809857,0.002926871731796815,0.4645808671874027
281,-0.18281482576177133,-0.14113068952562782,0.010473409254402294,0.659811434628422,0.1712420766741533,0.054809560304096866,-0.10087725314797152
282,0.5556014489649349,0.008053430533608102,-0.01094283727824985,-0.13588310018722033,-0.1878929873912767,0.029111087216079717,-0.11970935310839578
283,-0.39757369204885096,0.1976133628169084,0.03528485382346108,0.41285367352552316,-0.14304942586108124,-0.009480703069491933,0.3292598244294714
284,0.30592634604246005,0.11786238905206042,-0.08613360434338586,-0.10687801540799646,-0.0003287935576049006,0.08449180749960752,0.13411337327454703
285,0.01733727347836711,0.004904255587096562,-0.02232120755748568,0.04370765236603624,-0.09905830201254369,0.07673038872304166,0.05795630509172478
286,-0.5466654324503841,-0.174521022315703,0.05916830436163387,0.10555905114951358,-0.10320645287162052,-0.02607768324131375,-0.050487297510225626
287,0.5695531277203522,0.0014354142649749824,0.021934178488551975,-0.4810667499647458,-0.139383701191893,0.06307537883788825,0.35873551468357706
288,0.4683721776744333,-0.12770710377868447,-0.05452897603040999,0.3158382062771714,-0.14431630041227145,-0.01562271199986942,0.06162135144294145
289,0.24680217850745767,-0.02525415440437978,-0.023724506782792185,0.6576370387708187,-0.0757294589361976,-0.03227935727386365,0.4309342191932653
290,-0.29982673182752645,0.0812481876197288,-0.04056159744496699,-0.053953400140742014,0.1879593859473686,0.031243174144162472,0.24535370967270936
291,0.04985577849090972,-0.08020868465974305,-0.024160377736779107,0.28781306120418915,0.15438612550883873,-0.09474455153894419,-0.02249569596285461
292,-0.29259557405059006,-0.1325302601476811,-0.023369131276026217,-0.33841051591081145,-0.17599652882149397,-0.08362777732689047,-0.1016149138977035
293,0.6972276510262073,-0.16932424528766454,0.06713597398724078,-0.4573342342540716,-0.16877200826136962,-0.07187307349631761,-0.10596174382099396
294,0.03683431877304377,-0.1329844231521376,-0.09646667905537863,0.706430621764837,-0.07219334358986385,-0.0816045416398638,-0.1728308373810137
295,0.09739701208500606,-0.1316504962185856,-0.03946900067719346,-0.03209279518106922,0.10525087019175333,0.09158963156787919,-0.17146252634393658
296,0.6919951359461268,0.11745419885149644,0.0588223753486784,-0.44201566628390343,-0.16344934360083344,-0.07636511918246691,0.014912170942357333
297,0.3629116658519981,-0.08795773016454862,0.016564967319335405,0.6667810979200283,-0.17877850123078215,-0.0732558172467358,0.04522940052853888
298,-0.20757983364545113,0.030248197369248053,-0.08158459649590058,0.6806119640875016,-0.03447251993092565,0.009531181198178348,-0.13020998445693238
299,-0.03500987130753752,0.15055260130952347,-0.07677977548514706,0.7420207930121104,0.10750196729415357,0.09591058906519886,0.3142936968999251
300,-0.37035448055865927,0.07537214074515852,-0.0476583919531471,-0.17855396102444865,0.10511852525963311,0.07150348075783436,-0.17093849640737896
301,0.5232802206131951,0.018669599219583916,0.05281961078664324,-0.14547171549979293,-0.04288204138411239,0.028360680464774052,0.06253686372604883
302,0.5366409092083241,0.06666703392867407,0.04810743142860868,0.37239642753412505,0.032833755465990155,-0.06868569109083514,0.4138886373205976
303,0.4290817943064352,0.14187663093708963,0.055876742787806855,-0.3942794453785252,0.053281164366929146,-0.030444904853601254,0.03261369371043374
304,-0.2629447322000384,0.014989777613575284,0.03685951317054226,0.7076423647908011,-0.08395579665320328,0.08523707457479665,0.2154944714870543
305,-0.49917021808734807,-0.05647738234468,-0.02300639697698266,0.40085489982741096,0.019778956643517087,-0.05542545086239075,-0.04880408372460243
306,-0.06999422640390396,-0.004682858630815995,0.017228335718661864,0.379554310012176,0.17731987307995817,0.014258205793007517,0.02067759700432034
307,0.5112393717133229,-0.021033577769056094,-0.0029866391415072358,-0.3146303433220765,0.17327518096802091,0.041211974784012256,0.48517626190410085
308,-0.38609212974157475,0.0965658917165706,0.07902036011965535,-0.2960404778221746,0.07145002144303636,0.016337569700094368,-0.016350917831750605
309,-0.35482509020845154,0.1854452197929926,-0.022189693013915157,0.5284304905508489,0.021900154328953925,-0.020840647032700915,0.4336102020030635
310,-0.518526064950261,0.07688689197326942,0.050725083208430444,0.6541846040700631,-0.05979711298397433,0.08973796535906961,0.3836002220068901
311,0.09667327626357258,-0.04930111421069064,0.02477392220185723,-0.3533940049423018,-0.03196271200287146,0.01755586329473688,-0.002082845865458871
312,-0.17712888403361515,0.1715699061716504,0.08635745039757686,0.25038365799392714,-0.1378123588002713,-0.053070175198171414,0.06549349612637889
313,-0.19853570823003103,0.00829639057867243,0.08367337188441396,0.06600335035710425,0.1441952920229207,0.03157626408811434,0.19854232777349778
314,0.5138271045298942,-0.1439518264485547,-0.09302680664132722,-0.2961308503232132,0.12569024178788674,0.018031291387794204,-0.16594091255455645
315,0.38046929312860567,-0.10619587040631302,0.02224275848725528,-0.42603114072359327,-0.14010020144840196,0.04908876005362067,0.16935435192937714
316,0.3498939426110065,-0.03041764859400567,0.010477450119871917,-0.5916851883818499,0.11782845517960489,0.09560656527749795,-0.14821890430619822
317,0.37883925583094336,-0.06315946336589925,-0.057424489961307446,0.37367274645895754,0.03943166520113542,-0.03652996415476557,-0.14357699432732265
318,-0.17031619070466603,-0.15805681721099965,-0.055664346948362045,-0.5205575289975973,0.19607198753040012,-0.016324169995709542,-0.09506132962580334
319,0.47936619022260507,-0.01363341054513989,-0.019111302035175776,0.16170744934084247,0.15112789103089858,0.05592827853355309,0.15634551038662764
320,0.4953582634920689,0.036578902141854164,-0.0926484294381992,0.7169057959094828,0.0718888980136112,-0.03039355315094701,-0.15962798884900456
321,0.2689402858869354,0.19929800045096846,0.05147928913878583,-0.3896735915727081,0.03044217384373535,-0.06782231508354178,0.07797115500175622
322,-0.2957082756845546,0.11286015192699622,-0.01782271051946152,0.27465191215852236,-0.09557236626472282,0.02900668064291098,-0.018101354330958358
323,0.14308305666983756,0.044087555231692444,-0.07533562048823353,0.7555812000523042,0.054824356617640346,0.05649323624807087,0.4270678178736242
324,-0.5444361723174554,-0.1003043597759925,0.05593744384844018,-0.16169405323615982,0.13555081269124364,0.08670270098154795,0.422635537184699
325,0.0432827874471432,0.054825764900630625,-0.08937058046702005,-0.5591245687987466,-0.15153657566994358,-0.05625344067646498,0.3612847394046715
326,0.7261372494537154,0.18316305829170582,0.008701524631624075,-0.26534578704713335,-0.09590550076670162,-0.057150896785060606,0.0815606687482136
327,0.1026948833841006,-0.17955420547262554,0.09403710167590809,-0.26013796676561396,0.059426971485862734,-0.09833161058471268,-0.040540872376049863
328,0.3777793285828923,-0.09345444279900002,0.017355312400835612,-0.06101947673871322,-0.19099341824189345,-0.0743392759581508,-0.0012382008566114988
329,0.6064757324788789,-0.14706139964894002,-0.06221651714549972,0.6955197064247914,0.036222881123516654,0.03847913237812878,0.45512107918634187
330,0.283444672285857,-0.09870469820589811,-0.08004657282002137,0.3263957283067176,-0.19490959283707135,0.020436148219540512,0.34189311014086216
331,-0.29370716926741774,-0.1792755502245319,0.019017341305169008,0.7536763964931822,0.14403298580830876,-0.013393309827033975,0.4301593573354204
332,-0.27352750260476105,-0.16507839998391624,0.0813749911347302,-0.13955458180793184,-0.1184771860660515,-0.018233883154908967,0.43974383047799265
333,0.1666595398289057,-0.07163799603328402,0.04974643638599724,-0.011490021186096877,0.06566604671438092,0.07951220761179859,0.19576950006000543
334,-0.03620627742138982,0.01406342773128183,-0.054739223900463846,-0.22364920079337286,0.05950097997363735,-0.01770401489249407,-0.1212681853578794
335,-0.21030619962364427,-0.18807864725256135,0.03386017023450877,-0.5267655668888656,0.19489271623910775,0.08518835678282102,0.12903078018851905
336,0.513033669762253,-0.06429177702188515,-0.06047464380980401,0.5012950643306732,0.1838051384936838,-0.04108157561036372,-0.06894030591349812
337,0.04636960300691262,0.14111871126261005,0.003846338242619457,-0.45109371774681206,0.19733478245213604,-0.08490261358306683,-0.16402156058806772
338,0.20193577974923238,-0.12755599699489673,-0.00680331142988766,0.43491264948517305,0.07309028877990531,0.08932109698637167,-0.1425260160001492
339,0.5404789116411283,-0.014295147320690565,-0.06422423127758121,0.7488233499538149,0.030998477007737252,-0.022469372825516865,0.009830943468174036
340,0.3879809605820047,0.18882327291558004,0.08724652784932818,0.2079036615042692,0.13736850572421255,-0.04575216303931051,0.10555629144238404
341,0.7620941452782278,-0.11562623411143465,-0.024441882375316498,-0.4243100109566812,0.17210027411979278,-0.09069329360167347,0.45189460483907645
342,-0.061962652384026096,0.15514415761032624,-0.00956082701149312,0.3662656978915778,0.11458795501971492,0.06159872839485461,-0.17085954585004198
343,-0.24769764868567828,-0.09677901328607011,0.009919319003852373,0.46052388770557073,-0.08215438254325727,-0.050525823827407605,-0.17990875604326917
344,0.5292919616681268,0.15448889675232336,0.046912421444825936,-0.046494048540037025,0.17010260154542206,0.06159823540242265,0.2174159366173835
345,-0.2337096025939246,-0.19495612485557398,-0.05678628814542011,0.5031962557153608,0.06671926364646752,0.026996582785245082,0.0634268379562204
346,0.38429888554942115,0.0973175330843537,0.03797751054501508,0.284178333957231,0.17743706052998554,0.07725492516499466,0.33075794430823485
347,-0.5705307427110128,0.07054141602960606,0.018261391012487,-0.3604509541705155,0.07740618746118355,0.08231858221729477,0.33193761435664465
348,0.13244846809228084,0.11262726628063557,0.07372918554107635,0.11531330803921758,-0.05689779693524685,-0.07687188848617497,0.3660399680192347
349,0.14039144941607296,-0.0035768247658303776,-0.04054607324373532,-0.24498705430448375,-0.130343229721139,0.030817314854707845,0.49364558661783337
350,0.6383554897604234,-0.03578461112556508,0.005114255855460326,0.573867170130932,0.02710361009887524,0.07750583403696787,0.13763591000894854
351,-0.40442755445069667,-0.17531700630815386,0.02609167060001233,-0.408804378673741,-0.15015633861083227,-0.03238720954384276,0.29637772881614444
352,0.27549821239328787,0.049657309453836396,0.013130701492349184,0.585847382446871,-0.1545997785516452,0.005994829827940265,-0.06570527554237487
353,0.09841926958559366,0.12084316303918369,0.037772491576260336,0.47513071386300243,-0.08419841822649557,-0.00484275739784798,-0.06854564644468533
354,0.42876956331298055,0.17032616505765402,0.04924513288158858,0.4768641843820437,-0.054132427082305645,0.08365761540232805,-0.006669506022398103
355,0.34409318231230646,0.08114475598371473,0.09896010647532777,0.5292101665067027,0.1933303549588991,0.011104472242135649,0.08269768835368635
356,-0.5966595504850888,0.11099128514619538,-0.025147744936391533,-0.38224990734110526,0.12639517935831224,-0.07701554656211279,0.0020295599103927198
357,0.5256365758304545,-0.18112750494648805,-0.09577551583356961,0.04658433314107768,0.012271199397456023,0.02810195971011381,0.1386029886502822
358,0.28153328489079443,-0.16081469110234214,-0.013658106979669377,-0.3123873719511742,0.12194714044698368,-0.042153824165891175,0.3865826596103917
359,0.42454347239272605,-0.07179939573100888,-0.027293325291651724,0.3624342466571916,0.18798650917095522,0.05256961766736709,0.0507835832881145
360,0.34308693359194187,-0.0343059587227926,0.02935259841290247,0.5696278305622186,0.11750397366288545,-0.06983879849495461,0.14811036555433538
361,-0.3778287294790992,0.004467456389644908,-0.04260145993795568,0.32561206581595437,0.19176237652337996,-0.07576854037434536,-0.02276549707535941
362,0.10046273893671809,0.07134380021463399,0.021658571100675886,-0.48437285178756395,0.14233695828867216,-0.012755273946679191,-0.15358362028868505
363,0.5788959631123202,0.0063192901188209305,0.06391558960916655,-0.377930169538091,0.19089201162607222,-0.05775427373634867,0.049925803968445176
364,-0.5370605333653489,0.03373524872449121,-0.029939175349720945,-0.5354802887560193,0.1705808285019425,-0.0790190218582984,0.31380248487449486
365,0.40203784547139654,-0.13863221281935312,0.06335776644044538,-0.30983581006127725,0.019321534983171962,0.004919820760172208,0.2034408517569989
366,-0.491267534586058,-0.1312372778402499,0.0545721006582785,0.45678434569486737,0.1652441762398068,-0.02730223899223616,0.3934091438507273
367,0.1856238049458474,0.18673960758082625,0.0663997325341561,-0.20688466181920884,0.018837610901525137,0.03031239051219961,0.33352896486007716
368,-0.5824128456336493,0.059502596647213024,0.05812181333088115,0.6780708670506327,0.09890598322488003,0.023619451472130445,0.01578176416501162
369,-0.1059852236105629,-0.12483704347757701,0.054809716438338874,0.6608938580543166,-0.09972532952599474,0.03069410424382618,0.2187921166129697
370,-0.4438914652874221,0.040419825796628395,0.018213468512730202,0.2973395304042673,0.08829839508294463,-0.05149753168174179,-0.16987560977230864
371,0.32638308698711527,0.03548394834223395,-0.017868844149245583,0.6369280959355798,-0.09188362232028054,-0.04184541121798022,0.2942438451786444
372,0.19664653165124701,-0.032258104688482364,-0.03458436582073603,0.3320644181782787,0.14180252977705415,0.010412221928569637,-0.1633894611421714
373,0.07841709497663751,-0.08426591462054445,0.008168269485853433,0.4246042890798424,-0.1521497610927471,0.0809837954526581,0.22252242584054482
374,0.13722185558542233,-0.1937609492388754,-0.009836812109266208,-0.5212278390047493,-0.11156954493688778,0.020227707922118338,0.2968780415211642
375,-0.36964241136806597,0.048605209144079564,0.08972794290721234,-0.4525890870362339,0.12790211509040145,-0.038913520922976154,0.4724935454643662
376,-0.49816038738327595,0.14705854620876607,-0.08225951658157014,-0.390608512657199,0.12878092907192928,-0.03361506466876239,0.38548508586563784
377,-0.01087144202679724,-0.11487931751807029,0.08315690911731036,0.015399445793701227,-0.08224946011440402,0.06703289001052679,0.4482430281683792
378,-0.1846104004567004,0.011083915634790331,0.027087437503759,0.30591830469273107,0.04751349174792727,0.08440891507619369,-0.1481195405733859
379,-0.37757309205527717,0.17803414011328672,-0.02072110714621571,0.606667753436486,-0.19702319459434225,0.02746693547703616,0.23462945897408255
380,0.5634521036843084,0.021029910351719472,-0.016757425226021153,-0.21730631640408538,-0.09344148952394274,0.0190353416760779,0.38652719569139865
381,-0.12358603101093363,-0.1904598621793281,-0.006432400181526993,-0.46226689282334055,-0.01692317190114273,0.08802513724205796,0.13270115829211293
382,0.41867032344817956,-0.12630502961084467,-0.026753459559150206,-0.4237805261901255,-0.1347896380698233,-0.08921877900275979,0.030631135206523497
383,0.03468639395639317,-0.03857805684699858,-0.06171255210025561,0.5750870597524594,-0.1776983834707676,0.05874126184231557,0.03337068219226291
384,-0.0740985126846685,-0.001270660262805784,-0.017189600097279142,0.5284516945204326,-0.11148111640995446,-0.04120151625760824,0.2278736361925316
385,-0.3297002757317484,-0.035967162736364605,0.040522300162598,0.1342320964669761,-0.05125561556144356,0.06191785468755426,0.25830268269440537
386,-0.31456336633296955,0.18495197281245146,0.026947957688370022,0.05602903425810657,0.14381585354915205,-0.025500659247655905,-0.04013338914979597
387,0.2997779828028987,-0.015425231081497015,0.08222965482287678,-0.32352103530713405,0.1831436756661889,-0.09659017084601823,0.3988053031239142
388,-0.1536317034412782,-0.12674717003058084,-0.011211984757195606,-0.5942172807813331,-0.02400271833364226,-0.016540087549623522,0.14859037987467516
389,0.7003097987074297,0.1840028788612138,0.016300146303391633,0.16010552122823252,-0.05103774569909328,0.05235036593152528,0.25659543559586045
390,-0.532084322237578,-0.09164744898680653,-0.05392203623162,-0.2274632972728926,0.013731024708301648,0.024573167060080767,-0.14009710448797114
391,-0.4652134634646812,-0.06364657457307718,-0.034582354552179104,-0.160782882333396,-0.009242881039185857,-0.04512306049835013,0.24570021427534194
392,0.5452822127653828,-0.1667944063087813,-0.07617726661586062,0.6799748554988593,0.18958660319377313,0.07740090510385741,-0.13885961451063653
393,-0.26543442842082776,-0.12383414850760639,-0.0070050215811714445,0.49909496609060666,-0.06532199350911891,0.09906449208555568,0.24734005640601536
394,0.38451659882464373,-0.01034820145233456,-0.09751239868060378,0.2894991270001329,0.11051543444936945,0.08666935014389207,0.24936420930138475
395,0.6107114942570125,0.16044317811604603,-0.08835608649128307,0.20939649104387414,0.047468947017013596,-0.01932634704388006,0.3481919369588918
396,0.18710694043696874,-0.000601667565081565,-0.002460385885858396,-0.06577175221231923,-0.17066285218588068,0.06867892035646589,0.05586024861521205
397,0.19451567830299443,0.11974028318454005,0.0680752666802493,0.4664418251039285,-0.14966452086155857,0.06396368234138711,0.07146069579740333
398,-0.3398949366544005,0.02020220282007204,-0.07995666075380936,0.08268470112893833,0.04012895414725212,0.08791135747382009,-0.07186116054738367
399,0.17960606727683293,0.11692501856411658,-0.05018942116611291,0.3743810002663769,0.029184532387643486,-0.07137166844653367,-0.07711209967534988
400,-0.20015839294772103,0.18390777181006462,0.01618855988204941,0.7786812270953051,-0.02103999319675559,-0.02595963448654237,0.07701693300182666
401,0.13533391594794086,-0.19539507489740482,0.08641686978566773,-0.38173678692018576,0.09270753074840143,0.05405882800003617,0.4926986556313178
402,0.41024810800291045,0.060565781939602215,-0.04821728088652766,-0.25988320267918125,-0.07375074646803631,-0.09200990721447225,0.44000241428723336
403,-0.36200107657388847,0.18828640345725567,0.01935365118394297,0.5576109577187914,-0.10734548063531997,0.0600839462944813,0.187879614493435
404,0.6070807006048696,-0.15071306129947165,0.09899504142154766,0.49694068591383245,0.18773223076812284,-0.09842688198880432,0.20501861682955408
405,0.6113022945306171,-0.09474122113864408,0.08441534589980745,-0.5553282444210522,-0.056851172340007056,-0.043327358157697816,-0.16386124371879845
406,0.6263366847110369,0.17107324760074866,0.06022298397525511,-0.4688276140464921,0.006625672232186991,-0.019408144065100316,0.2754803500415249
407,-0.3004065911981162,0.07803505802040112,0.0443932216004671,-0.26182011205523187,-0.016671684653938257,0.06982259655663561,0.37650028665460605
408,-0.17132311786968235,-0.031208718732901458,0.04280920820060252,-0.3381416878832539,0.06786032865336866,0.02201149928179351,-0.044504070192987855
409,0.07325616478617514,-0.1585658537117126,-0.006967801393401252,-0.14366943749341665,-0.029765458782043452,0.018498847396924117,-0.04356036898984672
